event_id,doc_id,sent_id,event_type,trigger_word,agent,agent_key,patient,patient_key,location,time_expr,time_value,time_granularity,time_method,time_confidence,sort_key,dct,negated,confidence,sentence
wn-0372:0:5,wn-0372,0,discovery,discoveries,,,,,,,2009-04-21,day,dct_fallback,0.25,2009-04-21,2009-04-21,False,0.5,SpaceScientists have made two major discoveries in the search for other Earth-like planets.
wn-0372:1:21,wn-0372,1,discovery,discovered,they,,the smallest known Earth-like exoplanet,,,2007,2007,year,year,0.9,2007-01-01,2009-04-21,False,0.65,"British astronomers say they have discovered the smallest known Earth-like exoplanet orbiting a living star called Gliese 581 e and also discovered that a nearby planet called Gliese 581 d, discovered in 2007, is in the much sought after 'habitable zone'."
wn-0372:1:39,wn-0372,1,discovery,discovered,they,,,,,2007,2007,year,year,0.9,2007-01-01,2009-04-21,False,0.6,"British astronomers say they have discovered the smallest known Earth-like exoplanet orbiting a living star called Gliese 581 e and also discovered that a nearby planet called Gliese 581 d, discovered in 2007, is in the much sought after 'habitable zone'."
wn-0372:1:49,wn-0372,1,discovery,discovered,,,a nearby planet,,,2007,2007,year,year,0.9,2007-01-01,2009-04-21,False,0.65,"British astronomers say they have discovered the smallest known Earth-like exoplanet orbiting a living star called Gliese 581 e and also discovered that a nearby planet called Gliese 581 d, discovered in 2007, is in the much sought after 'habitable zone'."
wn-0372:3:100,wn-0372,3,discovery,detection,,,"a rocky, Earth-like planet",,,,2009-04-21,day,dct_fallback,0.25,2009-04-21,2009-04-21,False,0.55,"""The Holy Grail of current exoplanet research is the detection of a rocky, Earth-like planet in the 'habitable zone',"" said astrophysicist at Switzerland's Geneva University, Michel Mayor."
wn-0372:4:156,wn-0372,4,discovery,discovered,it,,,,,years,,vague,no_pattern,0.1,,2009-04-21,False,0.6,"Astronomers say 581 e is 20.5 light years away from Earth and that it's roughly 1.9 times larger than Earth, making it the smallest exoplanet discovered to date."
wn-0372:5:162,wn-0372,5,discovery,found,,,It,,,,2009-04-21,day,dct_fallback,0.25,2009-04-21,2009-04-21,False,0.6,It was found using the High Accuracy Radial Velocity Planet Searcher (HARPS).
wn-0372:12:299,wn-0372,12,discovery,found,,,a promising candidate,,,,2009-04-21,day,dct_fallback,0.25,2009-04-21,2009-04-21,False,0.6,"""It is very exciting that such a promising candidate for an Earthlike planet has been found so close to us."
wn-0373:0:3,wn-0373,0,discovery,discovered,THEMIS space probes,,,,,,2009-04-29,day,dct_fallback,0.25,2009-04-29,2009-04-29,False,0.55,"THEMIS space probes discovered that the Northern lights are seen when electrical tornadoes, rotating faster than a million miles an hour, hover about precision=-4 above the earth."
wn-0373:8:200,wn-0373,8,launch,launched,NASA,ORG:NASA,five probes,,,February 2007,2007-02,month,month_year,0.95,2007-02-01,2009-04-29,False,0.75,"Time History of Events and Macroscale Interactions during Substorms (THEMIS) are five probes launched by NASA in February 2007, which orbited Earth recording the volume and electrical current which was higher than 100,000 amperes."
wn-0373:11:283,wn-0373,11,failure,anomaly,,,,,,the day,,vague,no_pattern,0.1,,2009-04-29,False,0.55,This anomaly was cleared up by THEMIS satellites which showed that the Earth's magnetic field held the charged particles before deflecting them from the day side of the planet across to the opposite side of the planet where the particles massed into huge clouds.
wn-0373:13:370,wn-0373,13,discovery,findings,,,their,,,this week,2009-04-29,week,relative_unit,0.85,2009-04-29,2009-04-29,False,0.6,"The scientists presented their findings at the European Geosciences Union (EGU) in Vienna, Austria just this week."
wn-0374:0:10,wn-0374,0,launch,lifted off,Space,,Space Shuttle Atlantis,SPACECRAFT:Space Shuttle Atlantis,,2:01:56 p.m EDT,2009-05-12T14:01,time,clock,0.8,2009-05-12T14:01,2009-05-12,False,0.8,"Space At 2:01:56 p.m EDT Monday, Space Shuttle Atlantis lifted off above Florida on its two day journey to the Hubble Space Telescope (HST) to make repairs."
wn-0374:3:98,wn-0374,3,failure,failed,,,which,,,"August 3, 2004",2004-08-03,day,month_day_year,0.97,2004-08-03,2009-05-12,False,0.65,"The instruments to be repaired are the Space Telescope Imaging Spectrograph and the Advanced Camera for Surveys, which failed on August 3, 2004 and January 27, 2007, respectively."
wn-0374:13:325,wn-0374,13,launch,launch,,,,,,,2009-05-12,day,dct_fallback,0.25,2009-05-12,2009-05-12,False,0.5,"""There are very small odds we would, in fact, have a problem on ascent for which the remedy would be a launch on need shuttle, a rescue shuttle."
wn-0375:0:9,wn-0375,0,launch,launched,European Space Agency,ORG:ESA,SpaceThe Herschel Space Observatory and Planck Satellite,,,Thursday,2009-05-14,day,relative_weekday,0.7,2009-05-14,2009-05-15,False,0.75,SpaceThe Herschel Space Observatory and Planck Satellite were both launched Thursday by an Ariane 5ECA rocket at around 1pm (UTC) by the European Space Agency (ESA) from the Guiana Space Centre.
wn-0375:1:50,wn-0375,1,launch,launched,,,The two telescopes,,Kourou,,2009-05-15,day,dct_fallback,0.25,2009-05-15,2009-05-15,False,0.6,"The two telescopes valued at €1.9 billion (£1.7bn) were launched from Kourou, French Guiana, a department of France in South America."
wn-0375:4:128,wn-0375,4,launch,launch,,,,,,26 minutes,PT26M,duration,duration,0.8,,2009-05-15,False,0.55,Herschel was released 26 minutes after launch to continue on its trajectory.
wn-0375:8:227,wn-0375,8,discovery,discovered,who,,Uranus,CELESTIAL:Uranus,,1781,,vague,no_pattern,0.1,,2009-05-15,False,0.8,The larger space telescope is named after William Herschel who discovered the planet Uranus in 1781.
wn-0375:10:290,wn-0375,10,discovery,detect,,,carbon,,,,2009-05-15,day,dct_fallback,0.25,2009-05-15,2009-05-15,False,0.6,"The Heterodyne Instrument for the Far Infrared (HIFI) will also be able to detect carbon, water and oxygen in star-forming areas of space and examine the chemical composition of comets."
wn-0375:12:343,wn-0375,12,discovery,detecting,,,instrumentation,,,,2009-05-15,day,dct_fallback,0.25,2009-05-15,2009-05-15,False,0.6,The Herschel will also be equipped with heat detecting instrumentation.
wn-0376:0:4,wn-0376,0,landing,landed,,,Space Shuttle Atlantis,SPACECRAFT:Space Shuttle Atlantis,Edwards Air Force Base,,2009-05-24,day,dct_fallback,0.25,2009-05-24,2009-05-24,False,0.75,Space Shuttle Atlantis has landed safely at Edwards Air Force Base in California.
wn-0376:1:15,wn-0376,1,landing,landed,,,Atlantis,PRODUCT:Atlantis,,approximately 11:39 a.m.,2009-05-24T11:39,time,clock,0.8,2009-05-24T11:39,2009-05-24,False,0.8,Atlantis landed at approximately 11:39 a.m. (EDT).
wn-0376:8:149,wn-0376,8,landing,landing,,,,,,,2009-05-24,day,dct_fallback,0.25,2009-05-24,2009-05-24,True,0.5,The landing was scrubbed twice after bad weather forced NASA to land Atlantis at Edwards AFB.
wn-0376:8:151,wn-0376,8,delay,scrubbed,,,The landing,,,,2009-05-24,day,dct_fallback,0.25,2009-05-24,2009-05-24,False,0.6,The landing was scrubbed twice after bad weather forced NASA to land Atlantis at Edwards AFB.
wn-0376:8:159,wn-0376,8,landing,land,bad weather,,Atlantis,PRODUCT:Atlantis,,,2009-05-24,day,dct_fallback,0.25,2009-05-24,2009-05-24,False,0.75,The landing was scrubbed twice after bad weather forced NASA to land Atlantis at Edwards AFB.
wn-0376:9:170,wn-0376,9,landing,land,,,Atlantis,PRODUCT:Atlantis,,Thursday,2009-05-28,day,relative_weekday,0.7,2009-05-28,2009-05-24,False,0.8,Atlantis was originally scheduled to land on Thursday.
wn-0376:13:224,wn-0376,13,failure,disaster,,,Columbia,ORG:Columbia,,,2009-05-24,day,dct_fallback,0.25,2009-05-24,2009-05-24,False,0.7,"First, after the Columbia disaster, there was extensive worry about whether a mission to Hubble made sense given that it would force the shuttle into an orbit in which the crew could not be easily rescued or rendevous with the International Space Station."
wn-0377:1:19,wn-0377,1,launch,launched,,,a Russian Soyuz-FG carrier rocket,,Baikonur Cosmodrome,Wednesday,2009-05-27,day,relative_weekday,0.7,2009-05-27,2009-05-28,False,0.65,"Wednesday, a Russian Soyuz-FG carrier rocket launched from Site 1/5 at the Baikonur Cosmodrome in Kazakhstan, with the Soyuz TMA-15 spacecraft, on a manned spaceflight to the International Space Station (ISS)."
wn-0377:3:96,wn-0377,3,launch,launch,,,,,,eight hours,PT8H,duration,duration,0.8,,2009-05-28,True,0.55,"The launch was almost cancelled due to strong winds and the threat of swine flu carried by a journalist however, the flight was just delayed by eight hours."
wn-0377:3:99,wn-0377,3,failure,cancelled,,,The launch,,,eight hours,PT8H,duration,duration,0.8,,2009-05-28,True,0.65,"The launch was almost cancelled due to strong winds and the threat of swine flu carried by a journalist however, the flight was just delayed by eight hours."
wn-0377:3:120,wn-0377,3,delay,delayed,,,the flight,,,eight hours,PT8H,duration,duration,0.8,,2009-05-28,False,0.65,"The launch was almost cancelled due to strong winds and the threat of swine flu carried by a journalist however, the flight was just delayed by eight hours."
wn-0377:5:145,wn-0377,5,launch,launch,,,,,,,2009-05-28,day,dct_fallback,0.25,2009-05-28,2009-05-28,False,0.5,"They don't have a launch window, they don't have launch date, they have a launch second,"" said Chris Hadfield, a Canadian astronaut."
wn-0377:5:152,wn-0377,5,launch,launch,,,,,,,2009-05-28,day,dct_fallback,0.25,2009-05-28,2009-05-28,False,0.5,"They don't have a launch window, they don't have launch date, they have a launch second,"" said Chris Hadfield, a Canadian astronaut."
wn-0377:5:158,wn-0377,5,launch,launch,,,,,,,2009-05-28,day,dct_fallback,0.25,2009-05-28,2009-05-28,False,0.5,"They don't have a launch window, they don't have launch date, they have a launch second,"" said Chris Hadfield, a Canadian astronaut."
wn-0378:0:2,wn-0378,0,failure,canceled,NASA,ORG:NASA,today's early morning launch,,,today,2009-06-13,day,day_word,0.9,2009-06-13,2009-06-13,False,0.75,NASA has canceled today's early morning launch of Space Shuttle Endeavour because of a hydrogen fuel leak.
wn-0378:0:7,wn-0378,0,launch,launch,,,Space Shuttle Endeavour,SPACECRAFT:Space Shuttle Endeavour,,early morning,,vague,no_pattern,0.1,,2009-06-13,True,0.75,NASA has canceled today's early morning launch of Space Shuttle Endeavour because of a hydrogen fuel leak.
wn-0378:1:22,wn-0378,1,discovery,discovered,,,The leak,,,,2009-06-13,day,dct_fallback,0.25,2009-06-13,2009-06-13,False,0.6,The leak was discovered after NASA personnel began to fill Endeavour's external fuel tank.
wn-0378:2:39,wn-0378,2,delay,scrub,,,,,,12:26 a.m. EDT,2009-06-13T00:26,time,clock,0.8,2009-06-13T00:26,2009-06-13,False,0.55,"""The official scrub time was 12:26 a.m. EDT."
wn-0378:3:46,wn-0378,3,launch,Launch,,,,,,,2009-06-13,day,dct_fallback,0.25,2009-06-13,2009-06-13,False,0.5,Launch teams began draining Endeavour's external fuel tank of its liquid hydrogen and liquid oxygen at 12:06 a.m..
wn-0378:4:73,wn-0378,4,discovery,detected,,,the leak,,the Ground Umbilical Carrier Plate,,2009-06-13,day,dct_fallback,0.25,2009-06-13,2009-06-13,False,0.6,"Fueling was halted after the leak was detected near the Ground Umbilical Carrier Plate, or GUCP, which attached to the external tank at its intertank area,"" said NASA in a statement on their website."
wn-0378:5:106,wn-0378,5,launch,Launch,,,,,,7:17 a.m.,2009-06-13T07:17,time,clock,0.8,2009-06-13T07:17,2009-06-13,False,0.55,Launch for mission STS-127 was scheduled for 7:17 a.m. (EDT) on Saturday from Kennedy Space Center in Florida.
wn-0378:6:143,wn-0378,6,launch,launch,,,,,,Sunday,2009-06-14,day,relative_weekday,0.7,2009-06-14,2009-06-13,False,0.55,"If NASA fixes the problem in a reasonable period, the next window of opportunity for launch would be at 6:51 a.m Sunday morning."
wn-0378:7:176,wn-0378,7,launch,lift off,Endeavor,ORG:Endeavor,,,,June 17,2008-06-17,day,month_day,0.85,2008-06-17,2009-06-13,False,0.65,"If the problem cannot be solved by then, NASA says the earliest they would be able to re-schedule Endeavor's lift off would be June 17."
wn-0378:8:194,wn-0378,8,discovery,Observation,,,Crater,,,,2009-06-13,day,dct_fallback,0.25,2009-06-13,2009-06-13,False,0.55,This would conflict with the Lunar Reconnaissance Orbiter (LRO)/Lunar Crater Observation and Sensing Satellite (LCROSS) launch.
wn-0378:8:201,wn-0378,8,launch,launch,,,,,,,2009-06-13,day,dct_fallback,0.25,2009-06-13,2009-06-13,False,0.5,This would conflict with the Lunar Reconnaissance Orbiter (LRO)/Lunar Crater Observation and Sensing Satellite (LCROSS) launch.
wn-0378:9:220,wn-0378,9,launch,launch,,,STS-128,,,August 6,2009-08-06,day,month_day,0.85,2009-08-06,2009-06-13,False,0.65,Space Shuttle Discovery will be on standby in case of emergencies and STS-128 could be readied to launch by August 6.
wn-0378:10:237,wn-0378,10,launch,launch,,,Space Shuttle Discovery,SPACECRAFT:Space Shuttle Discovery,,March,2009-03,month,bare_month,0.75,2009-03-01,2009-06-13,False,0.75,A similar problem in March forced NASA to push back the launch of Space Shuttle Discovery for mission STS-119.
wn-0378:11:255,wn-0378,11,launch,take off,,,,,,,2009-06-13,day,dct_fallback,0.25,2009-06-13,2009-06-13,False,0.55,The problem was fixed and Discovery was able to take off.
wn-0379:1:3,wn-0379,1,launch,launched,NASA,ORG:NASA,the Lunar Reconnaissance Orbiter,ORG:Lunar Reconnaissance Orbiter,,5:32 p.m. EDT,2009-06-18T17:32,time,clock,0.8,2009-06-18T17:32,2009-06-18,False,0.9,"NASA launched the Lunar Precursor Robotic Program space probes, the Lunar Reconnaissance Orbiter (LRO) and the Lunar Crater Observation and Sensing Satellite (LCROSS) on board the Atlas V rocket at 5:32 p.m. EDT (2132 GMT) from Cape Canaveral Air Force Station."
wn-0379:2:56,wn-0379,2,launch,launch,,,,,,about 20 minutes,PT20M,duration,duration,0.8,,2009-06-18,True,0.55,Due to nearby thunderstorms the launch was delayed about 20 minutes from the scheduled launch time of 5.12 p.m. EDT (2112 GMT).
wn-0379:2:58,wn-0379,2,delay,delayed,,,the launch,,,about 20 minutes,PT20M,duration,duration,0.8,,2009-06-18,False,0.65,Due to nearby thunderstorms the launch was delayed about 20 minutes from the scheduled launch time of 5.12 p.m. EDT (2112 GMT).
wn-0379:2:65,wn-0379,2,launch,launch,,,,,,about 20 minutes,PT20M,duration,duration,0.8,,2009-06-18,False,0.55,Due to nearby thunderstorms the launch was delayed about 20 minutes from the scheduled launch time of 5.12 p.m. EDT (2112 GMT).
wn-0379:5:142,wn-0379,5,discovery,find,It,,safe landing sites,,,,2009-06-18,day,dct_fallback,0.25,2009-06-18,2009-06-18,False,0.6,"It will be orbiting approximately 30s above the moon, trying to find safe landing sites, locating potential resources, characterizing the radiation environment and testing new technology."
wn-0379:5:144,wn-0379,5,landing,landing,,,,,,,2009-06-18,day,dct_fallback,0.25,2009-06-18,2009-06-18,False,0.5,"It will be orbiting approximately 30s above the moon, trying to find safe landing sites, locating potential resources, characterizing the radiation environment and testing new technology."
